,timestamp,mean_hash_rate,active_addr_num,addr_with_non_zero_balance_num,addr_with_balance_0_01_num,addr_with_balance_0_1_num,addr_with_balance_1_num,addr_with_balance_10_num,addr_with_balance_100_num,addr_with_balance_10k_num,addr_with_balance_1k_num,new_addr_num,sending_addr_num,price_usd_num,total_transfer_vol_bw_exchanges_btc_from_all_exchanges_to_all_exchanges,total_transfer_vol_within_exchanges_btc_all_exchanges,ethereum_price_usd_num
3072,2017-06-02 00:00:00+00:00,4.37275e+18,726199,17483307,4567212,1822855,600354,148353,18106,115,1722,370346,468643,2479.561657,24980.80199,308146.6731,222.684
3073,2017-06-03 00:00:00+00:00,5.64439e+18,883248,17432793,4555959,1818735,597565,148224,18078,114,1735,406229,598281,2543.872327,23661.94596,322433.6217,224.498
3074,2017-06-04 00:00:00+00:00,4.98802e+18,734730,17445280,4552162,1817034,597872,148551,18085,114,1732,358810,475675,2521.845868,26251.02539,1191671.903,245.562
3075,2017-06-05 00:00:00+00:00,5.5373e+18,767616,17460642,4552064,1820280,599268,148797,18120,114,1724,405962,516438,2695.033419,22030.3112,285595.8018,248.398
3076,2017-06-06 00:00:00+00:00,5.084e+18,800482,17521878,4579296,1822420,598603,148493,18147,115,1721,428436,507019,2873.796937,30412.10524,222084.835,266.94
3077,2017-06-07 00:00:00+00:00,5.53905e+18,878572,17554448,4566975,1817624,597555,148491,18122,114,1728,478624,579338,2701.41409,22620.45883,174759.1939,255.954
3078,2017-06-08 00:00:00+00:00,5.60247e+18,820503,17570232,4551891,1809083,596107,148502,18116,114,1728,427094,545348,2803.297017,25304.12812,228095.7264,260.806
3079,2017-06-09 00:00:00+00:00,5.06266e+18,764547,17597893,4563386,1812130,596856,148612,18121,114,1737,402501,501820,2810.29416,18158.69593,226549.0786,280.234
3080,2017-06-10 00:00:00+00:00,4.77938e+18,701417,17620686,4560850,1814762,595774,147931,18102,115,1745,354570,454065,2919.927971,29951.49981,182184.4759,331.382
3081,2017-06-11 00:00:00+00:00,4.93893e+18,667433,17608629,4546060,1806719,594149,147884,18091,115,1740,315893,442910,2991.442658,26206.78287,283938.1648,338.428
3082,2017-06-12 00:00:00+00:00,4.99175e+18,722922,17639959,4561465,1817675,596688,147818,18101,114,1729,383874,474699,2656.178179,41980.70759,364252.2191,393.432
3083,2017-06-13 00:00:00+00:00,4.71892e+18,768128,17720573,4600006,1823002,598221,147980,18120,113,1734,422991,478238,2707.207588,42974.60166,394448.1787,388.594
3084,2017-06-14 00:00:00+00:00,4.71816e+18,744105,17764529,4608908,1830055,599876,148177,18076,113,1730,404792,479467,2443.774073,35948.13469,337923.9018,341.626
3085,2017-06-15 00:00:00+00:00,5.13799e+18,796494,17768533,4596678,1827836,600372,148147,18059,113,1736,407444,529211,2415.092621,48541.62015,347156.7651,341.782
3086,2017-06-16 00:00:00+00:00,5.02285e+18,727778,17787501,4604542,1826033,599908,148023,18073,112,1747,374282,477205,2485.221578,24975.88843,230130.6713,349.6
3087,2017-06-17 00:00:00+00:00,4.94392e+18,665249,17789452,4592123,1820774,598965,147733,18032,112,1751,329596,443019,2644.36943,21498.01957,202836.5977,368.592
3088,2017-06-18 00:00:00+00:00,5.05329e+18,628638,17763748,4566843,1813288,597234,147327,17998,116,1747,289709,424662,2512.428822,19166.63343,256893.8178,351.698
3089,2017-06-19 00:00:00+00:00,5.35048e+18,729514,17768772,4552283,1811883,598618,147510,17993,113,1765,379004,497488,2595.047555,29530.30117,196682.221,358.78
3090,2017-06-20 00:00:00+00:00,4.8743e+18,741891,17853510,4597511,1821905,599671,147644,18029,115,1749,401894,460043,2734.934233,37704.78263,294984.0937,349.77
3091,2017-06-21 00:00:00+00:00,4.92888e+18,755248,17920222,4598350,1826318,600388,147588,18020,115,1746,413793,471676,2653.536153,40339.02833,269926.5303,323.12
3092,2017-06-22 00:00:00+00:00,4.91042e+18,735729,17913381,4576222,1827289,599782,147502,17958,115,1756,374728,497457,2693.67774,31144.87251,344647.3927,319.686
3093,2017-06-23 00:00:00+00:00,5.79568e+18,710476,17911956,4570902,1825316,599411,147494,17955,116,1755,352171,483365,2687.656425,21877.61705,285193.2598,326.728
3094,2017-06-24 00:00:00+00:00,5.05397e+18,646729,17915418,4558135,1822549,598983,147663,17962,116,1758,313905,436613,2568.592524,22313.39628,163727.676,304.624
3095,2017-06-25 00:00:00+00:00,4.31156e+18,534903,17912888,4550885,1818668,598325,147614,17925,118,1758,249825,359093,2501.17887,25066.42482,142472.0431,278.184
3096,2017-06-26 00:00:00+00:00,5.04502e+18,704139,17915323,4547699,1821301,598601,147610,17935,116,1756,355266,480580,2419.828134,48909.16853,310533.1569,255.046
3097,2017-06-27 00:00:00+00:00,4.62844e+18,695895,17984886,4583818,1828317,598667,147304,17965,117,1756,363120,435434,2565.995575,35274.55978,317018.0257,286.57
3098,2017-06-28 00:00:00+00:00,5.56495e+18,743269,17991216,4575394,1827620,599144,147327,18008,113,1764,388319,509412,2554.221772,26835.61883,379064.4286,315.696
3099,2017-06-29 00:00:00+00:00,4.2133e+18,621630,18017433,4575662,1821506,598660,147571,18013,112,1766,332526,415224,2537.40771,25677.59478,267172.6736,293.8
3100,2017-06-30 00:00:00+00:00,5.45279e+18,722860,18029262,4572802,1817708,598413,147488,18066,113,1770,367976,478539,2460.923282,27294.31451,327451.5624,282.126
3101,2017-07-01 00:00:00+00:00,5.83567e+18,642934,18008604,4560010,1818298,599447,147564,18054,113,1772,301032,444896,2420.539465,19878.3696,223711.4894,261.862
3102,2017-07-02 00:00:00+00:00,6.62435e+18,605007,17979894,4551122,1813744,599881,147651,18037,113,1772,267665,414270,2508.711064,19058.36378,215290.986,284.2
3103,2017-07-03 00:00:00+00:00,5.95939e+18,668463,17991348,4553359,1814373,601006,147818,18064,113,1780,347080,457444,2543.520557,25331.59171,380970.5998,277.018
3104,2017-07-04 00:00:00+00:00,5.44625e+18,714279,18037529,4580450,1821015,602173,147872,18076,112,1772,357584,455794,2603.975514,17194.17018,294779.7793,270.01
3105,2017-07-05 00:00:00+00:00,5.20357e+18,651095,18060456,4574358,1805096,600983,147646,18131,114,1763,325713,420379,2611.907634,22234.84339,283304.6609,266.776
3106,2017-07-06 00:00:00+00:00,5.01812e+18,625927,18081201,4581847,1804183,602328,147671,18116,113,1760,326278,412276,2601.191567,15873.20753,294407.8463,266.17
3107,2017-07-07 00:00:00+00:00,5.32607e+18,737753,18140943,4571648,1798875,602033,147823,18082,111,1756,386031,454274,2500.6068,22641.48064,292769.7973,240.37
3108,2017-07-08 00:00:00+00:00,5.69233e+18,641537,18133376,4551421,1789300,599850,147433,18112,113,1762,306613,419561,2559.290989,19893.47125,326555.9441,245.144
3109,2017-07-09 00:00:00+00:00,4.83439e+18,549457,18148309,4550430,1790065,600655,147571,18123,113,1755,264594,347840,2505.719367,13729.85428,249208.4409,237.334
3110,2017-07-10 00:00:00+00:00,6.9528e+18,771019,18190051,4556561,1793565,602917,147586,18082,113,1760,355420,463244,2337.69269,37343.04225,317573.8467,207.002
3111,2017-07-11 00:00:00+00:00,6.16113e+18,770211,18213082,4564535,1799114,603204,147451,18087,113,1764,368583,497867,2308.534903,43181.56649,437756.3163,191.306
3112,2017-07-12 00:00:00+00:00,6.17759e+18,749528,18193362,4540970,1800561,603610,147307,18072,113,1770,360378,505543,2386.678935,30318.16789,451505.2793,224.324
3113,2017-07-13 00:00:00+00:00,5.51848e+18,680458,18215353,4551343,1807384,604675,147485,18059,113,1775,349856,443050,2338.8346,24941.10093,327881.3824,205.724
3114,2017-07-14 00:00:00+00:00,5.25738e+18,640687,18242308,4553763,1809291,604520,147481,18102,114,1770,322557,408965,2218.0684,20250.22736,181990.2051,197.876
3115,2017-07-15 00:00:00+00:00,5.12582e+18,634626,18229890,4550169,1806285,604340,147617,18089,114,1768,303904,418043,1970.022415,21596.06506,226043.1336,168.788
3116,2017-07-16 00:00:00+00:00,6.50053e+18,609543,18202717,4526571,1800300,602976,147589,18077,114,1782,278624,415251,1914.315861,33414.25892,216571.5102,154.246
3117,2017-07-17 00:00:00+00:00,5.89565e+18,692421,18185670,4500670,1794660,601229,147607,18085,113,1787,333611,470313,2226.85437,24164.07716,242161.1024,190.574
3118,2017-07-18 00:00:00+00:00,6.56294e+18,811422,18164810,4497877,1800021,601601,147706,18098,115,1785,375327,546005,2304.677178,37028.09996,492273.0594,226.992
3119,2017-07-19 00:00:00+00:00,5.998e+18,717060,18165278,4499398,1802332,602374,147693,18089,112,1787,364699,478877,2262.434202,27959.61962,333790.052,193.944
3120,2017-07-20 00:00:00+00:00,6.45067e+18,657942,18178177,4500356,1802539,604842,148195,18074,112,1782,336717,435664,2836.444101,29142.44349,370586.3781,229.086
3121,2017-07-21 00:00:00+00:00,6.17281e+18,749755,18182783,4488481,1795271,604226,147837,18064,113,1782,379692,494112,2667.799093,24741.39246,266560.2892,217.348
3122,2017-07-22 00:00:00+00:00,6.37993e+18,645040,18146252,4459807,1791294,604439,147990,18082,113,1780,299657,447998,2828.288844,15681.28025,183607.8096,232.022
3123,2017-07-23 00:00:00+00:00,6.92798e+18,533013,18124474,4442352,1789346,604554,148172,18085,113,1774,250313,366137,2756.350767,12552.97963,199078.8701,229.436
3124,2017-07-24 00:00:00+00:00,7.08712e+18,674875,18118169,4423945,1789189,605290,148221,18137,113,1768,334484,464993,2761.003293,12555.15121,262122.0761,225.91
3125,2017-07-25 00:00:00+00:00,5.93782e+18,697739,18149555,4448983,1797166,608764,148492,18160,113,1770,347154,452336,2562.188789,20522.37883,237216.4263,203.678
3126,2017-07-26 00:00:00+00:00,5.84981e+18,664400,18138346,4443404,1799031,611025,148778,18206,113,1792,336113,459397,2524.00421,13533.18741,391678.4074,202.526
3127,2017-07-27 00:00:00+00:00,6.38838e+18,681578,18085693,4417665,1801513,613876,149039,18215,112,1794,318290,484137,2662.327736,16903.24307,588070.4955,202.856
3128,2017-07-28 00:00:00+00:00,6.34946e+18,681257,18086910,4420137,1807359,615516,149287,18237,114,1774,352217,464359,2784.931908,37439.47433,772102.3059,191.278
3129,2017-07-29 00:00:00+00:00,6.72771e+18,641793,18036984,4391464,1804549,614376,149580,18276,111,1787,292635,447912,2699.336779,21469.61016,424931.0647,205.582
3130,2017-07-30 00:00:00+00:00,6.31325e+18,568481,18025260,4394418,1815063,626744,149383,18288,110,1784,282849,383894,2733.698052,20567.34565,673250.623,195.656
3131,2017-07-31 00:00:00+00:00,6.16288e+18,706610,18011689,4364733,1801091,615850,149358,18482,115,1781,354755,463896,2861.355117,30691.36059,614367.8771,201.33
3132,2017-08-01 00:00:00+00:00,6.44009e+18,477450,18002770,4359179,1788568,610910,149090,18290,108,1799,214155,304007,2731.11549,16143.15538,490546.539,225.752
3133,2017-08-02 00:00:00+00:00,6.43176e+18,591913,17994670,4351847,1783109,608768,148795,18312,111,1824,305312,404894,2700.952019,18609.86583,818093.5922,217.696
3134,2017-08-03 00:00:00+00:00,5.93114e+18,596116,18004278,4352143,1782628,608362,148930,18336,110,1801,315088,397274,2787.864127,17778.88447,646009.8532,224.038
3135,2017-08-04 00:00:00+00:00,7.74936e+18,665787,18008264,4325823,1778605,607312,148865,18392,111,1795,334017,444555,2855.544814,16615.82693,555622.7262,219.094
3136,2017-08-05 00:00:00+00:00,7.46372e+18,658929,18006904,4301840,1769926,605735,148641,18382,111,1806,341882,448352,3246.889858,25343.18891,320981.424,253.46
3137,2017-08-06 00:00:00+00:00,6.02361e+18,538549,18041644,4305073,1767128,604631,148416,18383,116,1798,290112,344242,3219.135514,18829.42284,484194.8091,264.314
3138,2017-08-07 00:00:00+00:00,6.62795e+18,683030,18081274,4304299,1767013,602697,148071,18430,119,1797,370423,442170,3394.125052,19034.82609,592880.5154,269.48
3139,2017-08-08 00:00:00+00:00,6.83549e+18,789743,18110058,4312359,1770021,603049,148006,18417,115,1799,403112,514274,3418.065716,26502.16067,454264.593,296.174
3140,2017-08-09 00:00:00+00:00,6.07025e+18,706714,18145714,4327978,1777936,604611,148256,18375,117,1804,388911,458063,3341.931736,25437.89499,405420.296,295.238
3141,2017-08-10 00:00:00+00:00,6.16566e+18,733437,18173377,4350802,1792458,608612,148903,18335,119,1790,387068,478675,3432.180555,22753.25685,577046.0463,298.734
3142,2017-08-11 00:00:00+00:00,6.57368e+18,737669,18226366,4363752,1804696,611919,148598,18394,119,1788,426284,489298,3651.95216,30395.79986,432494.3578,308.838
3143,2017-08-12 00:00:00+00:00,6.19952e+18,693243,18266336,4364069,1805888,613236,148373,18385,120,1788,371402,446510,3873.840278,22091.78032,385609.5687,307.754
3144,2017-08-13 00:00:00+00:00,6.78002e+18,705039,18274168,4348789,1801406,612969,148253,18379,121,1787,375811,477058,4055.430108,32322.54754,298722.3428,295.446
3145,2017-08-14 00:00:00+00:00,5.95116e+18,689225,18346331,4383757,1817420,616689,148500,18385,121,1781,387486,430352,4321.740878,26241.79062,437679.4069,298.474
3146,2017-08-15 00:00:00+00:00,6.95619e+18,821922,18432440,4411365,1822319,616077,148067,18380,122,1785,450247,507535,4158.369049,34560.70634,438220.507,286.272
3147,2017-08-16 00:00:00+00:00,5.98217e+18,688844,18499164,4434666,1830542,618433,148270,18386,121,1792,401474,437581,4371.898572,27660.0788,640825.5912,300.91
3148,2017-08-17 00:00:00+00:00,8.20727e+18,860879,18501930,4420709,1832361,617687,148283,18390,121,1789,459661,583467,4278.874565,24671.46199,476255.8539,300.958
3149,2017-08-18 00:00:00+00:00,6.82843e+18,728843,18567198,4444254,1838781,618134,148080,18330,120,1787,400630,464141,4103.308187,29168.97951,450096.2483,292.32
3150,2017-08-19 00:00:00+00:00,6.91761e+18,713756,18587749,4432028,1835538,619238,148010,18302,119,1793,367757,467252,4136.028498,27952.43339,349371.0687,293.09
3151,2017-08-20 00:00:00+00:00,6.07731e+18,617437,18592201,4421963,1832511,619933,148107,18286,119,1791,305337,399898,4047.590707,14721.18197,216949.1693,297.186
3152,2017-08-21 00:00:00+00:00,5.22683e+18,633959,18662405,4449417,1840942,623107,148150,18298,119,1793,353523,391683,3993.496766,27754.66384,342465.2986,320.056
3153,2017-08-22 00:00:00+00:00,4.04906e+18,529971,18735399,4481590,1849046,621266,148329,18308,118,1783,300629,313375,4089.192688,25013.47782,337756.8474,314.272
3154,2017-08-23 00:00:00+00:00,7.31207e+18,843522,18756574,4477964,1849181,621614,148163,18342,119,1777,451101,560333,4128.209436,24934.31868,282200.7544,317.738
3155,2017-08-24 00:00:00+00:00,4.47851e+18,548824,18801758,4493431,1848974,614611,148331,18335,120,1781,308952,350405,4309.743234,24064.68071,306664.3826,324.65
3156,2017-08-25 00:00:00+00:00,4.55771e+18,578203,18898396,4547212,1862476,616658,148366,18329,120,1775,318233,329122,4357.50458,16226.13412,305053.5669,331.33
3157,2017-08-26 00:00:00+00:00,4.54596e+18,618623,18951918,4554394,1864002,614139,148203,18340,120,1776,337140,381434,4339.185326,12559.98894,191315.7762,331.33
3158,2017-08-27 00:00:00+00:00,6.81914e+18,749659,18917969,4515105,1850148,612042,148153,18352,121,1778,350199,497868,4343.614658,13207.19299,193942.3032,347.066
3159,2017-08-28 00:00:00+00:00,5.79853e+18,654529,18963527,4529723,1855213,613653,148354,18340,122,1778,338627,414409,4384.648049,24136.97701,238685.5954,348.026
3160,2017-08-29 00:00:00+00:00,6.4437e+18,795715,18977519,4532811,1860020,615040,148508,18295,121,1775,416379,531264,4591.973065,21443.35072,292632.0743,372.562
3161,2017-08-30 00:00:00+00:00,7.51853e+18,799685,18958270,4518349,1856404,615147,148823,18288,121,1769,399861,550107,4578.258041,19985.67663,224658.0494,384.012
3162,2017-08-31 00:00:00+00:00,7.16605e+18,797068,18969636,4523809,1859636,615417,148999,18316,120,1761,413468,538141,4739.82191,17725.39775,228783.8567,388.35
3163,2017-09-01 00:00:00+00:00,7.62338e+18,782815,19009462,4529130,1862758,617232,148893,18312,119,1759,413391,518284,4930.913963,24376.96524,227222.7014,392.138
3164,2017-09-02 00:00:00+00:00,7.31531e+18,694967,19059829,4543744,1859686,615950,148688,18346,119,1747,348395,432174,4635.549367,28130.50738,162748.7714,353.488
3165,2017-09-03 00:00:00+00:00,6.77686e+18,586948,19066520,4540016,1856259,613188,148599,18403,120,1753,287629,380278,4624.004129,23435.56458,191709.3362,352.094
3166,2017-09-04 00:00:00+00:00,7.65708e+18,752538,19083959,4546472,1864627,616293,148495,18383,120,1744,384744,505489,4340.747306,35394.63624,253677.5948,300.408
3167,2017-09-05 00:00:00+00:00,8.72831e+18,784405,19119874,4567717,1874705,618720,148538,18392,120,1744,405938,509759,4426.660415,35618.46194,236589.3814,317.3
3168,2017-09-06 00:00:00+00:00,7.25967e+18,776397,19145277,4581337,1875090,621204,148748,18386,120,1741,410603,512344,4610.806603,27618.33767,211323.7556,339.124
3169,2017-09-07 00:00:00+00:00,8.0941e+18,768367,19107093,4570018,1875787,622779,148706,18340,119,1754,376156,533044,4621.992816,21529.77761,232425.9695,335.03
3170,2017-09-08 00:00:00+00:00,8.01157e+18,825463,19116208,4557872,1869911,623442,148993,18335,120,1757,395720,542621,4341.488461,29384.52918,210956.2693,307.548
3171,2017-09-09 00:00:00+00:00,7.72315e+18,627142,19118707,4558610,1864071,620028,149310,18347,120,1750,312552,413545,4330.583758,18239.57375,173614.773,303.008
3172,2017-09-10 00:00:00+00:00,6.34474e+18,558809,19128940,4556036,1860331,617049,149584,18384,121,1750,279002,363587,4250.088037,17928.58914,273994.0341,299.87
3173,2017-09-11 00:00:00+00:00,7.96533e+18,734954,19142389,4545508,1863495,618820,149754,18372,121,1753,366567,482118,4207.513612,21484.44135,958367.0544,298.294
3174,2017-09-12 00:00:00+00:00,8.6545e+18,710502,19180381,4558298,1868997,620999,149885,18333,121,1752,377587,462938,4157.663177,20571.94917,691608.1803,294.332
3175,2017-09-13 00:00:00+00:00,8.67183e+18,718706,19211469,4566376,1875126,622144,150069,18340,119,1750,377542,471070,3867.791509,29614.47738,1000863.813,275.996
3176,2017-09-14 00:00:00+00:00,8.06105e+18,773619,19215257,4581425,1885427,624272,150355,18339,118,1741,384536,517495,3240.896288,37430.29064,1018847.668,223.224
3177,2017-09-15 00:00:00+00:00,8.17016e+18,833194,19261945,4611934,1893702,627930,150359,18335,116,1744,421637,534673,3710.985861,56766.74053,771673.1162,258.48
3178,2017-09-16 00:00:00+00:00,7.76154e+18,647172,19285659,4611580,1885450,625908,150365,18340,116,1747,332844,411949,3711.866164,19191.83918,185391.0499,255.206
3179,2017-09-17 00:00:00+00:00,8.06443e+18,588652,19309332,4615621,1886592,624865,150200,18324,117,1741,290977,371778,3703.312456,9333.571309,152265.6598,260.016
3180,2017-09-18 00:00:00+00:00,6.68236e+18,673744,19334468,4642856,1900487,628192,150587,18330,116,1745,333574,435341,4094.554921,24157.11679,265895.2732,297.574
3181,2017-09-19 00:00:00+00:00,8.51026e+18,786887,19334597,4631158,1900019,629304,150646,18340,116,1742,409467,523969,3911.100033,20832.79208,267541.0023,283.466
3182,2017-09-20 00:00:00+00:00,6.48467e+18,620717,19383623,4652886,1907094,629789,150626,18362,116,1735,350206,398714,3869.989661,11102.40955,189570.4717,283.12
3183,2017-09-21 00:00:00+00:00,9.50807e+18,694692,19411217,4654153,1905495,629765,150724,18388,115,1737,370753,456102,3617.671061,17293.30695,151947.9347,258.594
3184,2017-09-22 00:00:00+00:00,7.61292e+18,649013,19468959,4682783,1912393,630625,150836,18364,116,1734,337788,401105,3615.913154,16329.34924,191299.2737,263.38
3185,2017-09-23 00:00:00+00:00,9.1001e+18,568706,19494055,4691170,1915664,631405,150783,18340,116,1739,291029,356756,3782.02055,9103.409508,129542.1569,285.748
3186,2017-09-24 00:00:00+00:00,8.00071e+18,532685,19502646,4695546,1918270,632490,150829,18333,116,1740,266874,350491,3668.265134,9459.593364,98749.11491,282.878
3187,2017-09-25 00:00:00+00:00,6.87037e+18,658166,19542235,4709630,1926112,633093,151018,18333,116,1733,338327,414079,3918.890667,17631.56857,154658.8461,293.838
3188,2017-09-26 00:00:00+00:00,7.51602e+18,728969,19561011,4708599,1925506,632996,151018,18369,117,1734,382221,479004,3886.102476,12003.82891,182929.5588,288.68
3189,2017-09-27 00:00:00+00:00,8.13066e+18,691447,19616913,4732237,1934513,635143,151296,18368,118,1733,376927,438155,4199.96833,19588.96426,321142.3951,309.878
3190,2017-09-28 00:00:00+00:00,9.68073e+18,758800,19640764,4722324,1926508,635014,151501,18346,117,1741,399134,498372,4187.576246,20184.85086,326915.237,302.416
3191,2017-09-29 00:00:00+00:00,9.35459e+18,743914,19692120,4731676,1915409,634849,151557,18339,117,1733,372380,459946,4156.659984,18139.76933,195645.8458,293.24
3192,2017-09-30 00:00:00+00:00,7.52805e+18,628468,19717513,4740615,1917631,634912,151561,18329,118,1733,316165,394913,4335.46701,11061.0962,114164.3655,301.284
3193,2017-10-01 00:00:00+00:00,7.11244e+18,624780,19716016,4749495,1919981,635305,151632,18340,118,1729,296193,413866,4382.812284,8784.684904,115240.4728,302.608
3194,2017-10-02 00:00:00+00:00,8.33523e+18,815048,19742764,4762805,1926571,636579,151609,18301,118,1729,411589,527026,4391.75056,13813.10945,181931.7502,296.22
3195,2017-10-03 00:00:00+00:00,1.02588e+19,785892,19771351,4777604,1932521,637710,151673,18273,119,1734,409256,503177,4311.356052,19774.47095,234942.5218,291.502
3196,2017-10-04 00:00:00+00:00,7.41842e+18,639795,19820960,4803187,1939308,638756,151755,18306,119,1729,345478,392514,4215.182334,12590.07464,270446.9695,291.476
3197,2017-10-05 00:00:00+00:00,7.0227e+18,727413,19868870,4810538,1942432,639818,151928,18285,120,1731,389776,457512,4317.528622,9405.381595,173019.7962,294.28
3198,2017-10-06 00:00:00+00:00,8.87134e+18,819046,19891703,4823719,1942809,639689,151977,18302,119,1733,401730,518916,4362.980773,10531.1768,132568.4321,305.57
3199,2017-10-07 00:00:00+00:00,8.79288e+18,670943,19937448,4821887,1942105,640320,151997,18263,119,1728,350637,407885,4427.349483,8082.609307,121912.5784,311.816
3200,2017-10-08 00:00:00+00:00,1.0323e+19,689817,19931834,4802179,1938614,640174,152116,18270,119,1722,330338,447727,4599.584773,10942.39269,123904.9413,308.81
3201,2017-10-09 00:00:00+00:00,8.85973e+18,800785,19946484,4809913,1941592,641940,152113,18286,119,1719,409662,524599,4770.758812,20653.89001,222983.8465,296.036
3202,2017-10-10 00:00:00+00:00,9.04973e+18,826207,19967938,4815112,1945108,641974,152020,18276,119,1726,421982,536679,4742.204586,15754.98193,167021.5612,298.466
3203,2017-10-11 00:00:00+00:00,7.7718e+18,780237,20030567,4832612,1950874,642520,151977,18299,121,1723,420076,487998,4817.076001,15856.81989,153439.2003,302.494
3204,2017-10-12 00:00:00+00:00,8.43286e+18,783600,20077602,4842904,1953749,642997,152041,18279,121,1720,424581,503258,5421.256474,22136.41434,191521.6923,302.584
3205,2017-10-13 00:00:00+00:00,7.61765e+18,819141,20196587,4890705,1966379,645317,151965,18276,121,1719,448951,474910,5622.401537,29298.22766,295320.3095,336.696
3206,2017-10-14 00:00:00+00:00,7.87204e+18,796782,20240554,4892537,1968010,644524,152052,18272,121,1718,405894,478606,5806.274838,10732.69082,96216.94733,338.122
3207,2017-10-15 00:00:00+00:00,1.14767e+19,826687,20232654,4877855,1961080,643418,152137,18269,120,1720,395752,527077,5690.443312,13569.84273,91795.85056,336.346
3208,2017-10-16 00:00:00+00:00,1.03587e+19,850037,20284756,4894296,1968019,644787,151885,18254,120,1724,448615,533530,5751.401295,16811.83021,131234.589,333.31
3209,2017-10-17 00:00:00+00:00,9.75063e+18,873931,20347363,4918373,1978433,647318,152064,18258,119,1721,475434,545805,5593.760391,12592.51301,138965.8052,316.19
3210,2017-10-18 00:00:00+00:00,9.20426e+18,818810,20438837,4950846,1988391,648684,152203,18169,119,1724,461425,489691,5574.30718,15413.80825,171928.5555,313.808
3211,2017-10-19 00:00:00+00:00,1.03208e+19,910155,20487579,4959108,1992935,649135,152039,18114,119,1720,487161,573935,5700.819183,9686.462581,196999.8836,308.006
3212,2017-10-20 00:00:00+00:00,1.06896e+19,850237,20554933,4990527,1999510,650305,152110,18098,119,1721,425000,522952,5997.446764,15065.26835,179022.6622,303.862
3213,2017-10-21 00:00:00+00:00,9.06078e+18,805466,20606629,4995479,2004105,651271,152203,18081,119,1716,423638,497465,6015.723555,11132.44633,154690.3687,299.446
3214,2017-10-22 00:00:00+00:00,1.08672e+19,981705,20595406,4978535,2001683,652192,152380,18057,119,1711,383464,696896,5998.832264,14093.59314,135588.3497,294.322
3215,2017-10-23 00:00:00+00:00,1.0192e+19,877347,20632775,4985271,2008640,654858,152431,18032,119,1709,456857,556353,5889.672058,24751.69292,421947.0902,285.226
3216,2017-10-24 00:00:00+00:00,9.8885e+18,957970,20681948,5001790,2017168,656189,152327,18047,118,1712,502283,608636,5518.766213,32004.70163,445310.6748,296.348
3217,2017-10-25 00:00:00+00:00,1.10026e+19,919313,20666812,4995869,2016593,655885,152287,18050,118,1722,446068,607960,5744.793687,16488.16039,256622.4796,296.842
3218,2017-10-26 00:00:00+00:00,1.13531e+19,730701,20725150,5019063,2021442,656280,152182,18033,117,1727,383381,450857,5890.714307,14034.19208,160808.2902,296.06
3219,2017-10-27 00:00:00+00:00,7.47216e+18,673637,20843445,5072561,2032620,657902,152468,18045,117,1727,370449,373636,5778.700983,10984.75187,253361.8043,296.628
3220,2017-10-28 00:00:00+00:00,6.14149e+18,555034,20927306,5101582,2039185,659037,152504,18045,117,1722,303380,302187,5752.944303,6836.069442,176468.7261,294.298
3221,2017-10-29 00:00:00+00:00,1.11889e+19,911577,20970056,5086872,2032645,657976,152493,18029,117,1726,460535,553227,6150.617275,15443.75319,133362.2137,303.05
3222,2017-10-30 00:00:00+00:00,1.06097e+19,889423,21051851,5095311,2036167,657950,152337,18062,117,1730,475479,533199,6122.688026,10078.12863,148013.4899,306.434
3223,2017-10-31 00:00:00+00:00,9.89834e+18,829224,21096233,5116646,2041485,658243,152524,18020,117,1727,428919,515174,6441.30503,13671.32544,172761.3386,303.622
3224,2017-11-01 00:00:00+00:00,1.13331e+19,960553,21181708,5144216,2053940,659775,152271,18014,116,1734,518855,584589,6764.760701,16349.93557,226559.8903,289.79
3225,2017-11-02 00:00:00+00:00,1.09467e+19,916822,21279260,5179327,2064394,660883,151751,18035,115,1733,514829,554415,7032.252144,31701.39098,250158.8375,284.722
3226,2017-11-03 00:00:00+00:00,8.49986e+18,818565,21429404,5237849,2075153,661184,151867,18041,115,1733,439062,432873,7188.673662,20856.85385,207990.9511,305.408
3227,2017-11-04 00:00:00+00:00,9.41981e+18,800310,21484466,5234735,2074814,660748,151837,18009,115,1724,431597,486977,7391.499521,9251.378353,171174.9357,300.324
3228,2017-11-05 00:00:00+00:00,1.00945e+19,803235,21481415,5215036,2070382,659983,151715,17996,114,1731,377090,494350,7390.662345,9773.487611,91576.34454,296.368
3229,2017-11-06 00:00:00+00:00,9.95916e+18,825175,21536760,5233887,2073141,660463,151707,18003,114,1738,417763,485935,6960.162148,19013.81623,159631.5673,297.538
3230,2017-11-07 00:00:00+00:00,1.09637e+19,939797,21609163,5243080,2073792,660736,151735,18009,114,1739,495492,557414,7123.997699,14595.38154,202172.2977,292.322
3231,2017-11-08 00:00:00+00:00,1.03569e+19,860899,21674475,5265227,2080243,662454,151548,17991,114,1735,452268,520104,7469.00987,22909.27655,193026.2576,308.226
3232,2017-11-09 00:00:00+00:00,1.09814e+19,945877,21759727,5290534,2086096,664403,151693,17992,115,1720,511221,568448,7135.421301,33871.38173,263684.5795,320.61
3233,2017-11-10 00:00:00+00:00,8.76954e+18,795398,21857407,5325794,2097014,663781,151481,18042,115,1716,419707,453526,6591.128675,37963.2928,222929.7386,298.012
